id,name,area,address,postcode,lon,lat,phone,capacity,women,usage,multi,theme,management,website,email,phone_enhanced,facebook,instagram,youtube,twitter,linkedin,contact_page,MuslimsInBritainData
2921,Masjid Salahuddin (Entrance at back),Preston,53 New Hall Ln,PR1 5PL,-2.6856489,53.7630218,Unavailable,Unavailable,not available,J,False,not available,not available,https://www.facebook.com/%D9%85%D8%B2%DA%AF%DB%95%D9%88%D8%AA%DB%8C-%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-Masjid-Salahuddin-Preston-106135905298495/?ref=page_internal,Unavailable,not available,https://www.facebook.com/login/,Unavailable,Unavailable,Unavailable,Unavailable,https://www.facebook.com/help/637205020878504,False
2922,Manchester Jame Masjid,Manchester,50A Birch Ln,M13 0WN,-2.2053328,53.457134,+44 161 225 7201,Unavailable,not available,not available,False,not available,not available,https://manchesterjamemasjid.com/,info@manchesterjamemasjid.com,not available,https://www.facebook.com/Manchester-Jame-Masjid-And-Cultural-Centre-108149620863123/,Unavailable,Unavailable,Unavailable,Unavailable,https://manchesterjamemasjid.com/contact/,False
2923,🕌 NMC Meadow Mosque,Northwich,"Meadow Court, Meadow St",CW9 5FP,-2.5089055,53.2618369,+44 7943 230030,Unavailable,not available,not available,False,not available,not available,https://northwichmuslimcentre.com/,northwichmuslimcentre@gmail.com,not available,http://facebook.com,http://www.instagram.com/,http://www.youtube.com/,http://twitter.com,http://www.linkedin.com/,https://northwichmuslimcentre.com/contact-us/,False
2924,Friday Prayer,Stanmore,JMJR+V5,HA7 4LN,-0.3095929,51.6321873,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2925,Muslim Prayer Room & Mosque,Nottingham,Dice,NG1 5LP,-1.156851,52.9577825,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2926,Prayer Room Mosque,London,432 Edgware Rd,W2 1EG,-0.1739088,51.523023,Unavailable,Unavailable,not available,not available,False,not available,not available,https://islamicmusichub.com/blogs/central-london-prayer-rooms-mosques,yunus1959@hotmail.co.uk,not available,https://www.facebook.com/pages/Islamic-Centre-Soho/175492745816045,https://www.instagram.com/marblevideography/,Unavailable,https://twitter.com/islamicmusichub?lang=en,Unavailable,https://islamicmusichub.com/contact-us,False
2927,Winsford Community Centre & Masjid,Winsford,110 High St,CW7 2AP,-2.5232744,53.1925402,+44 7854 046455,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2929,Masjid ul-Emaan Redhill,Redhill,181 Frenches Rd,RH1 2HZ,-0.1584064,51.2522624,+44 7515 445966,Unavailable,not available,not available,False,not available,not available,https://www.masjidulemaan.com/,info@masjidulemaan.com,not available,Unavailable,https://www.instagram.com/ancora_themes/,Unavailable,Unavailable,Unavailable,https://masjidulemaan.com/contact/,False
2930,Friday Prayer (Jummah Salah),Rugby,Unavailable,CV22 5PX,-1.2578581,52.3650925,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2931,Friday Prayer,Northampton,64P8+86,Unavailable,-0.8843707,52.235783,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2932,Friday Prayer (Jummah Salah),Carmarthen,"Jr Doctors Residence, Dolgwili Rd",SA31 2AF,-4.2841496,51.8675429,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2933,Mosque masjid Al Noor,number,"Community centre Hall, 10",Unavailable,-1.9369373,52.6487167,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2934,Aminah Community Centre دار آمنة,Manchester,1 Lloyd St S,M14 7WW,-2.2371712,53.4531217,Unavailable,Unavailable,not available,not available,False,not available,not available,https://www.facebook.com/profile.php?id=61550753807452,Unavailable,not available,//www.facebook.com/,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2935,Mersey House,Stockport,Battersea Rd,Unavailable,-2.2016033,53.4083625,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2936,Cadishead & Irlam Islamic Centre,Manchester,669 Liverpool Rd,M44 5GQ,-2.4324629,53.4323019,+44 161 317 2848,Unavailable,not available,not available,False,not available,not available,https://irlammosque.org/,info@irlammosque.org,not available,https://facebook.com,Unavailable,https://youtube.com,https://twitter.com,https://linkedin.com,https://irlammosque.org/contact-us,False
2937,Jumu'ah Salah/Friday Prayer in Beckton Community Centre,London,Learoyd Gardens,E6 5NA,0.0629426,51.5101643,020 7511 1214,Unavailable,not available,J,False,not available,not available,https://www.newhammosques.com/jumuah-times,info@newhammosques.com,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2938,Al-Madinah Masjid Community Centre,Norwich,"AL MADINAH MASJID COMMUNITY CENTRE, 58 Sandy Ln",NR1 2NR,1.2966894,52.6051415,+44 7951 618823,Unavailable,not available,not available,False,not available,not available,https://time.my-masjid.com/timingscreen/af306291-cdc7-4658-9889-b1ce32fb759f,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2939,The KSIMC of London,Stanmore,17 Wood Ln,HA7 4LQ,-0.3167649999999999,51.6267965,+44 20 8954 6247,Unavailable,not available,not available,False,not available,not available,http://www.hujjat.org/,admin@hujjat.org,not available,https://www.facebook.com/ksimclondon/,https://instagram.com/ksimclondon,https://www.youtube.com/channel/UCSSgKFdC-gRtxIgTrGGqP3g/videos,https://twitter.com/ksimclondon,http://www.linkedin.com/shareArticle?mini=true&url=https://hujjat.org/event/hujjat-senior-citizen-33/,https://hujjat.org/contact/,False
2940,Al-Tawheed Masjid,Glasgow,179 Braidfauld St,G32 8PJ,-4.1778496,55.8418264,+44 141 778 3203,Unavailable,not available,not available,False,not available,not available,http://www.altawheedmasjid.org/,enquiry@altawheedmasjid.org,not available,https://www.facebook.com/104854987661399,Unavailable,Unavailable,Unavailable,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.facebook.com%2F104854987661399%2Fposts%2F776933871568037&title=%09%09%09%28%20%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D9%84%D8%A7%D8%A1%20%D9%88%20%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%20%D9%81%D9%8A%20%D8%A7%D9%84%D8%B3%D9%86%D8%A9%20%D9%88%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D9%86%20%29%20%D8%AA%D8%A7%D9%82%DB%8C%20%DA%A9%D8%B1%D8%AF%D9%86%DB%95%D9%88%DB%95%DB%8C%20%D9%85%D9%88%D8%B3%DA%B5%D9%85%D8%A7%D9%86%20%D9%84%DB%95%20%D8%B3%D9%88%D9%86%DB%95%D8%AA%20%D9%88%D9%82%D9%88%D8%B1%D8%A6%D8%A7%D9%86%D8%AF%D8%A7.%2058%09%09%09%09,Unavailable,False
2943,Highcross Multi faith room,Leicester,19 High St,LE1 4FP,-1.136237,52.6360023,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2944,Penwortham Prayer Annex (Musalla),Preston,Priory Ln,PR1 0AR,-2.7296613,53.7506402,+44 7979 296271,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2945,Prayer room,Wembley,11 Exhibition Way,HA9 0FA,-0.2807847,51.5589327,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2946,Al Ma’rifah Academy,Leicester,"140 Armadale Dr, Netherhall Rd",LE5 1GZ,-1.0605233,52.6482541,Unavailable,Unavailable,not available,not available,False,not available,not available,https://almarifah.org.uk/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2947,Keele University Islamic Centre & Mosque,Newcastle,Unavailable,ST5 5BP,-2.2722816,53.0052979,+44 1782 732000,Unavailable,not available,not available,False,not available,not available,http://www.keele.ac.uk/faith,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2948,Friday Prayer,Warwick,7CR8+23,Unavailable,-1.5847927,52.290034,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2949,"Friday (Jumma) Prayer, Hoddesdon",Hoddesdon,"Ballcroft, Cock Ln",EN11 8BE,-0.0147117,51.7561284,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2950,Said Nursi Mosque,London,70a Willoughby Ln,N17 0SP,-0.0540463999999999,51.6051915,+44 20 8801 3077,Unavailable,not available,not available,False,not available,not available,https://nce.org.uk/,info@nce.org.uk,not available,https://www.facebook.com/NurCulturalEducation/,https://www.instagram.com/saidnursimosque/,Unavailable,https://twitter.com/saidnursimosque/,Unavailable,https://nce.org.uk/contacts/,False
2951,Shipley Masjid Association,Shipley,60 Saltaire Rd,BD18 3HN,-1.7813991999999998,53.8352962,Unavailable,Unavailable,not available,not available,False,not available,not available,http://www.shipleymasjid.com/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2952,Faizan E Madina Masjid,St. Ives,22 Needingworth Rd,PE27 5JN,-0.068508,52.3250444,+44 7775 724700,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2953,Shah Jalal Masjid Reading,Reading,2a Stanley St,RG1 7NY,-0.9843175,51.4573605,+44 118 959 1918,Unavailable,not available,not available,False,not available,not available,https://jennybeg.wixsite.com/shahjalalrfgd,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2954,Hendon Jame Masjid,Sunderland,6 Laura St,SR1 2QT,-1.3770121,54.9020658,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2955,ADUR MUSLIM CENTRE,Shoreham-by-Sea,16 Brunswick Rd,BN43 5WB,-0.2729572,50.8332323,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2956,Shahporan Islamic Centre,Bristol,3 Doncaster Ln,BS10 5QD,-2.5988486,51.4974454,+44 117 959 0632,Unavailable,not available,not available,False,not available,not available,http://shahporan.org.uk/,info@shahporan.org.uk,not available,https://www.facebook.com/ShahporanIslamicCentreBristol/,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2957,Kilo mosque,Liverpool,35 Oxton St,L4 4DG,-2.9696267,53.438581,+44 7554 485489,Unavailable,not available,not available,False,not available,not available,https://en.m.wikipedia.org/wiki/Oban,Unavailable,not available,https://www.facebook.com/nevisradioofficial/posts/1043770337766331/,Unavailable,Unavailable,Unavailable,Unavailable,//en.wikipedia.org/wiki/Wikipedia:Contact_us,False
2958,Abdul-Aziz Ibn-Al-Baz Mosque faruq,Loughton,16 Oak Tree Cl,IG10 2RE,0.0849959,51.6581848,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2959,Madina Islamic Center,Rotherham,St Ann's Rd,S65 1PN,-1.3502245,53.4355347,+44 3847483,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2960,Bishopbriggs Islamic Community Centre,Glasgow,173 Auchinairn Rd,G64 1NG,-4.2123969,55.8979223,+44 7944 475222,Unavailable,not available,not available,False,not available,not available,https://bishopbriggsicc.org.uk/,info@bishopbriggsicc.org.uk,not available,https://www.facebook.com/BishopbriggsCommunityCentre/,Unavailable,https://m.youtube.com/channel/UCtgHFaiCUsTUQCPHmdG2dew/featured,Unavailable,Unavailable,https://bishopbriggsicc.org.uk/idesigndental_con/plugins/contact-form-7/includes/css/styles.css?ver=6.1,False
2961,Hillview Islamic & Education Centre (Shettleston),Glasgow,30 Hillview St,G32 7BQ,-4.1751883,55.850187,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2962,Masjid Aqsa,Blackburn,8 Emerald St,BB1 9QJ,-2.4769976,53.7702759,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2963,London Bridge Islamic Centre,London,"ENTRANCE OPPOSITE, 54 Park St",SE1 9HS,-0.0954531,51.5069497,Unavailable,Unavailable,not available,not available,False,not available,not available,http://www.londonbridgemasjid.org/,info@londonbridgemasjid.org,not available,http://facebook.com/squarespace,http://instagram.com/londonbridgemasjid,https://www.youtube.com/@londonbridgemasjid,http://twitter.com/ldnbridgemasjid,Unavailable,Unavailable,False
2964,"Jummah Salah in Sanctuary (Level one, opposite Ward 1E, Yellow Zone)",Prescot,Unavailable,L35 5DR,-2.7859635,53.4208942,+44 151 430 1657,Unavailable,not available,J,False,not available,not available,https://www.sthk.nhs.uk/spiritual-care-and-chaplaincy-services,spiritualcare@merseywestlancs.nhs.uk,not available,https://www.facebook.com/MWLNHS ,https://www.instagram.com/sthknhs/,https://www.youtube.com/channel/UC9SxkXcQhxMJFRifC02ZYWQ,https://twitter.com/MWLNHS,Unavailable,Unavailable,False
2965,Friday Prayer (Jummah Salah),Luton,19-21 Calnwood Rd,LU4 0ET,-0.4748738999999999,51.8958154,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
